¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°ÏºaÁ`¸ô522«Ñ1~30¸¹,19.29,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800527,111.89,3,2,2,¦³,¦³,4500000,40218,,0.0,0,,RPROMLRKJIKFFEE28CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï±`¿³µó61~90¸¹,19.28,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031110,138.8,3,1,2,¦³,¦³,6550000,47190,©Y¹D¥­­±,17.89,0,,RPOOMLSKJIKFFEE08CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï±`¿³µó61~90¸¹,25.53,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031110,184.95999999999998,4,1,2,¦³,¦³,9040000,48875,©Y¹D¥­­±,17.89,0,,RPQOMLSKJIKFFEE28CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°ÏµØ®L¸ô1711~1740¸¹,9.03,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951107,79.30000000000001,2,2,1,¦³,¦³,3400000,42875,,0.0,0,,RPUOMLSKJIKFFEE68CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï³Ó§Q¸ô121~150¸¹,46.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0670522,101.0,3,2,2,¦³,µL,7460000,73861,,0.0,0,,RPWOMLSKJIKFFEE88CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¼w¥Á¸ô426«Ñ1~30¸¹,15.52,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤E¼h¡A¤Q¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851028,230.62,5,2,3,¦³,¦³,6680000,28965,©Y¹D¾÷±ñ,0.0,0,,RPRPMLTKJIKFFEE58CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°ÏË|ªL¤Gµó31~60¸¹,215.87,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1030616,498.31,6,2,7,¦³,µL,36000000,72244,,0.0,0,,RPTPMLTKJIKFFEE78CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤j¾Ç¤G¤Q¤»µó211~240¸¹,165.2,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040130,419.83,6,2,4,¦³,µL,29880000,71172,,0.0,0,,RPQQMLTKJIKFFEE58CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¦Û¸ô201«Ñ31~60¸¹,15.64,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871106,133.38,3,2,2,¦³,¦³,6100000,45734,©Y¹D¥­­±,25.65,0,,RPVNMLMKJIKFFEE08CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¨¯¥è¸ô241~270¸¹,29.19,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030703,179.06,4,2,2,¦³,¦³,10900000,60873,©Y¹D¥­­±,27.53,0,,RPWNMLMKJIKFFEE18CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¥[©÷¸ô700«Ñ31~60¸¹,22.65,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0730411,80.08,3,2,2,¦³,µL,2200000,27473,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLLKJIKFFEE08CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼Ö¸s¸ô121~150¸¹,21.72,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó¡A§¨¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0730324,76.83,2,2,2,¦³,µL,4000000,52063,,0.0,0,,RPXOMLMKJIKFFEE38CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¤j¾Ç¤»¤Q¤Gµó61~90¸¹,27.2,¦í,,,10411,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031125,186.37,3,1,2,¦³,¦³,6560000,39092,©Y¹D¥­­±,47.98,1150000,,RPRNMLKKJIKFFEE47CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¥ªÀç¤j¸ô1~30¸¹,25.03,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0750327,106.26,3,2,2,¦³,µL,2700000,25409,,0.0,0,,RPQPMLKKJIKFFEE57CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¼w´Iµó271~300¸¹,15.31,¦í,,,10407,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040709,95.19,2,2,1,¦³,µL,5910000,62086,©Y¹D¥­­±,13.5,0,¥»¥ó¬°¹w°â®×¥ó,RPVOMLLKJIKFFEE08CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¼w´Iµó271~300¸¹,22.61,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040709,140.84,3,2,2,¦³,µL,7850000,55737,©Y¹D¥­­±,15.19,0,¥»¥ó¬°¹w°â®×¥ó,RPWOMLLKJIKFFEE18CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w´Iµó271~300¸¹,13.22,¦í,,,10311,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040709,81.69,2,2,1,¦³,µL,4790000,58636,,0.0,0,¥»¥ó¬°¹w°â®×¥ó,RPXOMLLKJIKFFEE28CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w´Iµó271~300¸¹,13.22,¦í,,,10311,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040709,81.69,2,2,1,¦³,µL,4950000,60595,,0.0,0,¥»¥ó¬°¹w°â®×¥ó,RPOPMLLKJIKFFEE47CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w´Iµó271~300¸¹,13.22,¦í,,,10404,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040709,81.69,2,2,1,¦³,µL,4860000,59493,,0.0,0,¥»¥ó¬°¹w°â®×¥ó,RPPPMLLKJIKFFEE57CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w´Iµó271~300¸¹,13.22,¦í,,,10312,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040709,81.69,2,2,1,¦³,µL,4950000,60595,,0.0,0,¥»¥ó¬°¹w°â®×¥ó,RPQPMLLKJIKFFEE67CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¼w´Iµó271~300¸¹,23.31,¦í,,,10311,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040709,144.28,3,2,2,¦³,µL,8080000,56002,©Y¹D¥­­±,15.19,0,,RPRPMLLKJIKFFEE77CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¤Ñ²»¤G¸ô1~30¸¹,11.13,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030831,116.24000000000001,2,1,1,¦³,¦³,10180000,87577,©Y¹D¥­­±,0.0,0,,RPUNMLLJKIKFFDE77CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¹©·Rµó1~30¸¹,17.34,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0901130,141.03,3,2,2,¦³,¦³,5900000,41835,©Y¹D¥­­±,0.0,0,,RPWOMLSKJIKFFDE78CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤jÂ×¤@¸ô421~450¸¹,142.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0770106,494.62,6,4,9,¦³,µL,28500000,57620,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVPMLSKJIKFFDE78CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï©÷¸Îµó71«Ñ15§Ë1~30¸¹,24.51,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0710226,51.94,3,2,2,¦³,µL,4300000,82788,,0.0,0,¦³¼W«Ø³¡¥÷¤Î­«·s¸ËæC,RPQNMLSKJIKFFDE08CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¹©®õµó241~270¸¹,25.61,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0800724,155.4,0,2,2,¦³,¦³,7580000,48777,©Y¹D¥­­±,0.0,0,,RPPPMLQKJIKFFDE97CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¸Î¸Û¸ô91~120¸¹,17.29,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870122,178.4,4,2,2,¦³,¦³,8700000,48767,©Y¹D¥­­±,16.33,0,,RPVNMLMKJIKFFDE97CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¤E¦p¤@¸ô841~870¸¹,23.39,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0780703,211.39,3,1,2,¦³,¦³,3500000,16557,©Y¹D¥­­±,13.0,0,¥»¶R½æ®×¥ó«YÄÝ¤T¿Ëµ¥¶¡¯S®í¥æ©ö¡A¨ä¥æ©ö»ù®æ¥i¯à²§©ó¥«³õ¥¿±`¥æ©ö»ù®æ¡C,RPOPMLNKJIKFFDE57CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï©µ¼yµó91~120¸¹,29.28,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0760525,111.08,3,2,2,¦³,µL,3260000,29348,,0.0,0,,RPPOMLTJJIKFFDE08CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï®Û¶§¸ô175«Ñ4§Ë61~90¸¹,65.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0631112,84.36,3,2,2,¦³,µL,3380000,40066,,0.0,0,,RPSNMLSKJIKFFCE18CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï¥Ã¸qµó235«Ñ1~30¸¹,29.2,¦í,,,10411,¤g¦a3«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0701224,94.52,4,1,2,¦³,µL,2400000,25391,,0.0,0,,RPTNMLQLJIKFFCE18CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ï§»¥­¸ô421~450¸¹,10.44,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031104,153.45,3,2,2,¦³,¦³,7750000,49516,©Y¹D¥­­±,20.16,1150000,,RPUNMLQLJIKFFCE28CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï§»¥­¸ô421~450¸¹,6.11,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031104,89.63,2,1,1,¦³,¦³,4160000,46413,,0.0,0,,RPVNMLQLJIKFFCE38CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°ÏªZ¼y¤@¸ô331~360¸¹,13.45,¦í,,,10411,¤g¦a3«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030715,143.98000000000002,3,2,2,¦³,¦³,9400000,62132,¤É­°¾÷±ñ,6.37,850000,,RPPNMLTKJIKFFCE97CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¤G¸t¤G¸ô181~210¸¹,81.0,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,¤G¼h,©±­±(©±¾Q),,¥[±j¿j³y,0550116,92.34,8,1,2,¦³,µL,14200000,153780,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLLLJIKFFCE47CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ï·H²ø¤@µó61~90¸¹,13.63,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031208,154.55,3,2,2,¦³,¦³,6950000,41935,©Y¹D¥­­±,15.05,1100000,,RPVNMLRLJIKFFCE48CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï°ª©W¤Q¤K¸ô39«Ñ1~30¸¹,237.8,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030618,214.44,5,2,3,¦³,µL,13500000,62955,,0.0,0,,RPTOMLMJKIKFFCE77CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¥|ºû¥|¸ô1~30¸¹,10.38,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0700625,117.88,3,2,2,¦³,¦³,4300000,36478,,0.0,0,,RPQNMLOJKIKFFBE47CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï±^¤s¤¤µó211~240¸¹,34.94,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0781216,181.58,3,2,2,¦³,¦³,5000000,27536,,0.0,0,,RPRNMLLKJIKFFCE37CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï¸U©Mµó1~30¸¹,19.8,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020520,186.65,3,2,2,¦³,¦³,9900000,53040,©Y¹D¥­­±,24.81,0,,RPOOMLKKJIKFFCE07CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï«Ø°ê¤@¸ô64«Ñ57§Ë1~30¸¹,10.6,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880408,120.81,3,1,2,¦³,¦³,5180000,42877,¤É­°¾÷±ñ,0.0,0,,RPQNMLKMJIKFFBE27CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¦Û±j¤T¸ô31~60¸¹,9.58,°Ó,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0661028,66.09,2,2,2,¦³,µL,2800000,42366,,0.0,0,,RPPOMLQLJIKFFBE77CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¥¿¸q¸ô110«Ñ2§Ë1~30¸¹,27.38,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0710223,85.88,3,2,1,¦³,µL,1900000,22124,,0.0,0,,RPTNMLOLJIKFFBE87CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï¥|ºû¤T¸ô241~270¸¹,23.49,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì2,¤Q¤G¼h,«ÎÃ²,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890905,431.40999999999997,5,2,4,¦³,¦³,32000000,74175,©Y¹D¥­­±,46.3,0,,RPWNMLKLJIKFFBE77CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï«nµØ¸ô91~120¸¹,15.75,°Ó,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¹q±è¼Ó±è¶¡,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0800524,78.19,2,2,1,¦³,µL,6300000,80573,,0.0,0,,RPUNMLSKJIKFFBE28CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZ¼q¸ô61~90¸¹,8.79,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821229,103.08000000000001,3,2,2,¦³,¦³,4300000,41715,,0.0,0,,RPWNMLSKJIKFFBE48CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï©M¥­¤@¸ô181~210¸¹,65.04,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤G¼h,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0790321,694.4499999999999,4,1,2,¦³,¦³,25000000,36000,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPXNMLQKJIKFFBE38CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¼sªF¤@µó69«Ñ1~30¸¹,19.76,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0700403,51.86,2,2,2,¦³,µL,3500000,67489,,0.0,0,,RPSNMLNKJIKFFBE57CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï´_¿³¤G¸ô1~30¸¹,4.99,°Ó,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0720621,51.1,1,1,1,¦³,¦³,2100000,41096,,0.0,0,,RPVNMLMKJIKFFBE77CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°ÏÀs¤l¨½¤j¶¶¤@¸ô841~870¸¹,29.54,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤G¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020313,324.74,3,2,3,¦³,¦³,30380000,93552,©Y¹D¥­­±,19.23,0,,RPTNMLNJKIKFFAE57CA
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï²÷¥úµó151~180¸¹,11.8,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850926,130.64,3,2,2,¦³,¦³,5700000,43631,,0.0,0,,RPSNMLNKJIKFFAE47CA
