¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¤j¼[¨½¥ú´_¸ô151~180¸¹,3.72,¦í,,,10410,¤g¦a4«Øª«1¨®¦ì0,¤Q¼h,¤Q¤@¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0701118,37.62,1,1,1,¦³,¦³,950000,25253,,0.0,0,,RPUNMLMKJIKFFAB27CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°ÏªF­^¤Q¤­µó271~300¸¹,19.97,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800115,121.63,3,2,2,¦³,¦³,3880000,31900,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPOMLLKJIKFFAB76CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¬ü§ø¸ô¤G¬q238«Ñ1~30¸¹,68.0,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0791004,74.49,6,2,5,¦³,µL,6980000,93704,,0.0,0,,RPSOMLLKJIKFFAB07CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¬ü©Mµó91~120¸¹,7.56,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830514,43.83,1,1,1,¦³,¦³,1927000,43965,,0.0,0,,RPVOMLMKJIKFFAB47CA
¦è°Ï,¤g¦a,¤½À]¬q151~180¦a¸¹,108.0,¨ä¥L,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3100000,28704,,0.0,0,1.¥»®×«Y¤½¦@³]¬I«O¯d¦a2.¦a¬F¤h¶È¨ü°U¶R½æ®×¥ó¥Ó½Ðµn°O¡A¨ÃµL¥N²z¼¶ÀÀ¤£°Ê²£¶R½æ«´¬ù®Ñ¡A«Y¥Ñ¤£°Ê²£¸g¬ö·~©ÎÅv§Q¤H¦Û¦æ´£¨Ñ¦¨¥æ®×¥ó¹ê»Ú¸ê°T¡A¨Ñ¦a¬F¤h¥Ó³øµn¿ý,RPTNMLNKJIKFFAB27CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï«n©M¸ô181~210¸¹,10.44,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820519,111.78,3,2,2,¦³,¦³,4300000,38468,,0.0,0,,RPOOMLMKJIKFFAB76CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¦X§@µó331~360¸¹,4.9,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820205,31.79,1,0,1,¦³,¦³,950000,29884,,0.0,0,,RPQNMLNKJIKFFAB96CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°Ï·sÉÜ¨½¥ß¼wµó31~60¸¹,21.05,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031001,125.46000000000001,2,1,1,¦³,¦³,7880000,62809,©Y¹D¥­­±,0.0,0,,RPSNMLRKJIKFFAB57CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï¦Û±jµó1~30¸¹,19.95,¦í,,,10410,¤g¦a2«Øª«2¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850607,138.99,4,2,2,¦³,¦³,4280000,30794,,0.0,0,¦³¦X¨Ö¨Ï¥Î¤§¥æ©ö¡C,RPSNMLKKJIKFFAB86CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï´_¿³¸ô¤G¬q31~60¸¹,2.77,¨ä¥L,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830526,43.98,1,1,1,¦³,µL,1610000,36608,,0.0,0,,RPPPMLRLJIKFFAB57CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï¦Û¥Ñ¸ô¥|¬q235«Ñ2§Ë1~30¸¹,86.75,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¤u·~¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0650504,47.82,4,2,1,¦³,µL,12000000,250941,,0.0,0,,RPUOMLLJKIKFFAB27CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°ÏªF¿³¸ô¤@¬q1~30¸¹,4.76,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤»¼h¡A¤C¼h,¤T¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950622,118.72,2,2,2,¦³,¦³,4800000,40431,©Y¹D¾÷±ñ,15.35,0,,RPXOMLMJKIKFFAB67CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤­´Yµó61~90¸¹,34.64,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0810304,273.37,4,2,3,¦³,¦³,2693701,9854,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPOMLRJKIKFFAB37CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï¦Û±jµó24«Ñ1~30¸¹,72.0,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¿j³y,,53.31,4,2,3,¦³,µL,6000000,112549,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWOMLNLJIKFFAB77CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤¤°Ï¬h¤t¦è¸ô¤T¬q31~60¸¹,33.69,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì3,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1011210,291.86,4,2,2,¦³,¦³,18180000,62290,©Y¹D¥­­±,90.78,0,,RPOPMLNLJIKFFAB07CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¥Á±Ú¸ô121«Ñ1~30¸¹,46.0,°Ó,,,10409,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0630315,145.76,4,2,3,¦³,µL,5500000,37733,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTOMLTKJIKFFAB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤¤²M¸ô¤G¬q479«Ñ31~60¸¹,73.0,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0610901,91.28,4,2,1,¦³,µL,7800000,85451,,0.0,0,,RPWPMLKKJIKFFBB57CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï©¾¤ÓªF¸ô31~60¸¹,12.54,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861212,123.01,3,2,2,¦³,¦³,9180000,74628,©Y¹D¾÷±ñ,36.86,0,,RPSOMLKKJIKFFBB07CA
¥_¤Ù°Ï,¤g¦a,¤¯¬ü¬q31~60¦a¸¹,5.0,¹A,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,120000,,0.0,0,,RPUOMLKKJIKFFBB27CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥­©÷¨½¿³¦w¸ô¤@¬q151~180¸¹,47.16,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì3,¤C¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031114,371.29,4,2,2,¦³,¦³,25000000,67333,©Y¹D¥­­±,0.0,3750000,,RPQNMLLKJIKFFBB86CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏªQ©Mµó1~30¸¹,16.55,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830112,101.87,3,2,2,¦³,¦³,3800000,37302,,0.0,0,,RPUNMLLKJIKFFBB27CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï°·¦æ¨½©¾¤Ó¦è¸ô40«Ñ1~30¸¹,24.17,°Ó,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0681002,69.61,3,2,1,¦³,¦³,3000000,43097,,0.0,0,,RPWNMLLKJIKFFBB47CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤j³s¸ô¤@¬q16«Ñ31~60¸¹,23.78,¦í,,,10411,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770513,73.57,3,2,2,¦³,µL,2750000,37379,,0.0,0,,RPQOMLLKJIKFFBB96CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¥­¼w¸ô41«Ñ1~30¸¹,25.74,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó¡A¦a¤U¼h,¤­¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0690524,94.15,3,2,2,¦³,µL,4600000,48858,,0.0,0,,RPVOMLLKJIKFFBB47CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¶i¤Æ¥_¸ô241~270¸¹,4.89,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821014,51.900000000000006,1,1,1,¦³,¦³,1800000,34682,,0.0,0,,RPXOMLLKJIKFFBB67CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤Ñ¬z¸ô¥|¬q301~330¸¹,1.97,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤G¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840626,29.95,1,0,1,¦³,¦³,1150000,38397,,0.0,0,,RPPPMLLKJIKFFBB96CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤å¤ß¸ô¥|¬q661~690¸¹,2.43,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤G¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841124,33.769999999999996,1,1,1,¦³,¦³,1450000,42938,,0.0,0,,RPSPMLLKJIKFFBB27CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤¯¬ü¨½±R¼w¤Q¤@¸ô1~30¸¹,31.27,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040203,254.91000000000003,4,2,3,¦³,¦³,21500000,84343,©Y¹D¥­­±,57.34,0,,RPTPMLLKJIKFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¥­¥Ð¨½¿ñ¹ç¸ô¤@¬q31«Ñ31~60¸¹,41.24,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0730430,155.3,4,2,2,¦³,µL,5300000,34127,,0.0,0,,RPQQMLLKJIKFFBB17CA
¥_°Ï,¤g¦a,¤ô·½¬q91~120¦a¸¹,6.56,¦í,,,10410,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,958669,146139,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPUNMLNKJIKFFBB47CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤T¥Á¸ô¤T¬q121~150¸¹,196.0,°Ó,,,10407,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0640723,549.45,13,3,14,¦³,µL,100000000,182000,,0.0,0,,RPQOMLNKJIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¸ô¤G¬q160«Ñ1~30¸¹,24.01,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821126,132.66,3,2,2,¦³,¦³,5500000,41459,©Y¹D¾÷±ñ,0.0,0,,RPUOMLNKJIKFFBB57CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¨½±R¼w¤T¸ô31~60¸¹,33.86,¦í,,,10409,¤g¦a1«Øª«2¨®¦ì1,¥|¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0791212,246.1,4,2,2,¦³,¦³,10400000,42259,©Y¹D¥­­±,0.0,0,,RPQNMLRKJIKFFBB47CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï±ö¤t¦è¸ô¥|¬q211~240¸¹,9.23,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871106,102.2,2,1,1,¦³,¦³,6000000,58708,©Y¹D¥­­±,0.0,0,,RPXPMLRKJIKFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤Ó©MªFµó91~120¸¹,15.07,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040306,99.82,2,2,1,¦³,¦³,5260000,52695,©Y¹D¾÷±ñ,14.06,0,,RPXQMLRKJIKFFBB48CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤Ó­ì¸ô¤G¬q31~60¸¹,23.12,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830303,170.81,4,2,2,¦³,¦³,7000000,40981,©Y¹D¥­­±,0.0,0,,RPOSMLMKJIKFFBB27CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¿³¶i¸ô181~210¸¹,33.82,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840323,388.31,4,2,3,¦³,¦³,11880000,30594,,0.0,0,,RPXOMLRLJIKFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏÉÜ¬üµó151~180¸¹,167.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040812,595.14,11,2,5,¦³,¦³,40880000,68690,,0.0,0,,RPSQMLRLJIKFFBB08CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ­Z¨½¿ñ¹ç¸ô¤@¬q511~540¸¹,17.25,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821130,112.02,3,2,2,¦³,¦³,4800000,42853,©Y¹D¾÷±ñ,0.0,0,,RPURMLTKJIKFFBB48CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô391~420¸¹,10.42,¦í,,,10410,¤g¦a2«Øª«1¨®¦ì0,¤Q¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890218,83.62,2,2,1,¦³,¦³,3800000,45444,,0.0,0,,RPROMLKMJIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤å¤ß¸ô¥|¬q661~690¸¹,2.62,°Ó,,,10410,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤G¼h,¤G¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841124,36.89,1,1,1,¦³,¦³,1520000,41204,,0.0,0,,RPVRMLLJKIKFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï±R¼w¸ô¤T¬q317«Ñ124§Ë61~90¸¹,70.59,¦í,,,10408,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951123,220.64,5,3,4,¦³,µL,14400000,65265,,0.0,0,,RPRPMLLJKIKFFBB17CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©M²»¤Cµó151~180¸¹,143.43,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020412,292.62,5,3,6,¦³,µL,27000000,92270,,0.0,0,,RPOOMLRJKIKFFBB37CA
¥_¤Ù°Ï,¤g¦a,´º¬ü¬q211~240¦a¸¹,141.24,¦í,,,10410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17500000,123903,,0.0,0,,RPRNMLSJKIKFFBB67CA
«n¤Ù°Ï,¤g¦a,¥x¦w¬q91~120¦a¸¹,907.34,¹A,,,10409,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5534774,6100,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTOMLLKJIKFFCB37CA
¦è¤Ù°Ï,¨®¦ì,»O¤¤¥«¦è¤Ù°Ïªe«n¸ô¤T¬q151~180¸¹,2.0,¨ä¥L,,,10410,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,23.27,0,0,0,¦³,¦³,1900000,,©Y¹D¥­­±,23.27,0,,RPWNMLLKJIKFFCB57CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤G¸ô61~90¸¹,56.05,¨ä¥L,,,10410,¤g¦a1«Øª«1¨®¦ì2,¤­¼h,¤G¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0960523,491.97999999999996,3,2,3,¦³,¦³,71400000,145128,©Y¹D¥­­±,49.82,0,,RPOOMLLKJIKFFCB86CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï«O¦w¤Qµó211~240¸¹,108.72,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040116,312.31,6,2,6,¦³,µL,24000000,76847,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTPMLLKJIKFFCB47CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤½¯q¸ô¤G¬q601~630¸¹,13.77,¦í,,,10409,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880429,133.7,3,2,2,¦³,¦³,7800000,58340,,0.0,0,,RPTOMLTKJIKFFCB18CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤å¤ß«n¤T¸ô230«Ñ1~30¸¹,102.99,¦í,,,10410,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960919,323.70000000000005,5,3,5,¦³,¦³,35000000,108125,,0.0,0,,RPQNMLLLJIKFFCB07CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤j®eªFµó61~90¸¹,30.36,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤G¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0790123,373.71000000000004,0,0,0,µL,¦³,16000000,42814,©Y¹D¥­­±,0.0,0,,RPRNMLLLJIKFFCB17CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ¤W«Ñ121~150¸¹,34.57,¦í,,,10410,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960320,209.64,4,2,2,¦³,¦³,9730000,46413,©Y¹D¥­­±,0.0,0,,RPRPMLMKJIKFFCB37CA
¦è¤Ù°Ï,¤g¦a,´f¶¶¬q181~210¦a¸¹,283.54,¦í,,,10408,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,92600000,326585,,0.0,0,,RPSNMLNKJIKFFCB37CA
